id_employee,date,points
19934,2026-01-28,27.0
19934,2026-01-31,28.0
19937,2026-01-11,27.0
19937,2026-01-12,7.879924953095685
19937,2026-01-15,28.0
19937,2026-01-16,44.265486725663685
19937,2026-01-19,21.461990454913412
19937,2026-01-20,30.0
19937,2026-01-23,16.242423059595623
19937,2026-01-24,27.0
19937,2026-01-27,30.0
19937,2026-01-28,14.4375
19940,2026-01-09,29.20353982300885
19940,2026-01-10,28.289967228649267
19940,2026-01-13,30.0
19940,2026-01-14,14.915875754961174
19940,2026-01-17,34.49172513220168
19940,2026-01-18,29.496359475764507
19940,2026-01-21,13.3125
19940,2026-01-22,15.0
19940,2026-01-25,17.63157894736842
19940,2026-01-26,15.605351456476672
19940,2026-01-29,30.0
19940,2026-01-30,15.0
19945,2026-01-11,18.436532507739937
19945,2026-01-12,15.0
19945,2026-01-15,9.333333333333334
19945,2026-01-16,15.0
19945,2026-01-19,15.0
19945,2026-01-20,15.0
19945,2026-01-23,15.0
19945,2026-01-24,15.0
19945,2026-01-27,15.0
19945,2026-01-28,15.0
19945,2026-01-31,15.0
19958,2026-01-09,27.0
19958,2026-01-10,27.0
19958,2026-01-13,10.0
19958,2026-01-14,27.0
19958,2026-01-17,27.0
19958,2026-01-18,27.0
19958,2026-01-21,27.0
19958,2026-01-22,27.0
19958,2026-01-25,27.0
19958,2026-01-26,27.0
20145,2026-01-12,10.0
20145,2026-01-13,30.0
20145,2026-01-14,30.0
20145,2026-01-15,30.0
20145,2026-01-16,30.12801513034396
20145,2026-01-19,18.157894736842106
20145,2026-01-20,30.0
20145,2026-01-21,30.809872343871795
20145,2026-01-22,27.975319140320508
20145,2026-01-23,33.13341441932643
20145,2026-01-26,14.5950638280641
20145,2026-01-27,30.0
20145,2026-01-28,32.49684257850666
20145,2026-01-29,15.0
20145,2026-01-30,20.0
20192,2026-01-12,30.0
20192,2026-01-13,30.0
20192,2026-01-14,30.0
20192,2026-01-15,30.0
20192,2026-01-16,30.0
20192,2026-01-19,10.0
20192,2026-01-20,30.0
20192,2026-01-21,30.0
20192,2026-01-22,30.0
20192,2026-01-23,28.5
20192,2026-01-26,16.619744687743594
20192,2026-01-27,30.0
20192,2026-01-28,30.0
20192,2026-01-29,15.0
20192,2026-01-30,20.62102158049992
20518,2026-01-09,27.0
20518,2026-01-10,27.0
20518,2026-01-13,27.0
20518,2026-01-14,27.0
20518,2026-01-17,27.0
20518,2026-01-18,27.0
20518,2026-01-21,27.0
20518,2026-01-22,27.0
20518,2026-01-25,27.0
20518,2026-01-26,27.0
20518,2026-01-29,27.0
20518,2026-01-30,27.0
20529,2026-01-11,15.0
20529,2026-01-12,15.0
20529,2026-01-15,15.0
20529,2026-01-16,15.0
20529,2026-01-19,15.0
20529,2026-01-20,15.0
20529,2026-01-23,15.0
20529,2026-01-24,15.0
20529,2026-01-27,15.0
20529,2026-01-28,15.0
20529,2026-01-31,16.57894736842105
20531,2026-01-09,20.0
20531,2026-01-10,20.0
20531,2026-01-13,20.0
20531,2026-01-14,20.0
20531,2026-01-17,27.0
20531,2026-01-18,20.0
20531,2026-01-21,20.0
20531,2026-01-22,20.0
20531,2026-01-26,20.0
20531,2026-01-29,27.0
20531,2026-01-30,9.11352104268232
20570,2026-01-11,15.0
20570,2026-01-12,15.0
20570,2026-01-15,15.0
20570,2026-01-16,15.0
20570,2026-01-19,20.0
20570,2026-01-20,15.0
20570,2026-01-23,20.0
20570,2026-01-24,20.0
20570,2026-01-27,20.0
20570,2026-01-28,20.0
20570,2026-01-31,20.0
20816,2026-01-09,10.87719298245614
20816,2026-01-10,5.0
20816,2026-01-13,27.0
20816,2026-01-14,27.0
20816,2026-01-17,27.0
20816,2026-01-18,15.0
20816,2026-01-21,10.0
20816,2026-01-22,27.0
20816,2026-01-25,27.0
20816,2026-01-26,27.0
20816,2026-01-29,27.0
20816,2026-01-30,15.0
21054,2026-01-09,27.0
21054,2026-01-10,27.0
21054,2026-01-13,27.0
21054,2026-01-14,27.0
21054,2026-01-17,27.0
21054,2026-01-18,27.0
21054,2026-01-21,27.0
21054,2026-01-30,27.0
21075,2026-01-09,20.0
21075,2026-01-10,5.0
21075,2026-01-13,15.0
21075,2026-01-14,15.789473684210526
21075,2026-01-17,20.0
21075,2026-01-18,20.0
21075,2026-01-21,20.0
21075,2026-01-22,20.0
21075,2026-01-25,20.0
21075,2026-01-26,20.0
21075,2026-01-29,10.0
21075,2026-01-30,9.713554987212275
21077,2026-01-09,15.0
21077,2026-01-10,15.0
21077,2026-01-13,15.0
21077,2026-01-14,15.0
21077,2026-01-17,20.0
21077,2026-01-18,20.0
21077,2026-01-21,20.0
21077,2026-01-22,20.0
21077,2026-01-25,15.0
21077,2026-01-26,15.0
21077,2026-01-29,20.0
21077,2026-01-30,20.0
21463,2026-01-09,15.0
21463,2026-01-10,15.0
21463,2026-01-13,15.0
21463,2026-01-14,13.5
21463,2026-01-17,20.0
21463,2026-01-18,20.0
21463,2026-01-21,20.0
21463,2026-01-22,15.0
21463,2026-01-25,15.0
21463,2026-01-26,15.0
21463,2026-01-29,15.0
21463,2026-01-30,15.0
21472,2026-01-09,20.0
21472,2026-01-10,20.0
21472,2026-01-13,15.306122448979592
21472,2026-01-14,20.0
21472,2026-01-17,20.0
21472,2026-01-18,15.0
21472,2026-01-21,27.0
21472,2026-01-22,20.0
21472,2026-01-25,15.0
21472,2026-01-26,20.0
21472,2026-01-29,20.0
21472,2026-01-30,15.0
21536,2026-01-09,15.0
21536,2026-01-10,15.0
21536,2026-01-13,10.0
21536,2026-01-14,16.42602495543672
21536,2026-01-17,20.0
21536,2026-01-18,20.0
21536,2026-01-21,20.0
21536,2026-01-22,15.0
21536,2026-01-25,15.0
21536,2026-01-26,10.0
21536,2026-01-29,15.0
21536,2026-01-30,15.0
21557,2026-01-11,15.0
21557,2026-01-12,15.0
21557,2026-01-15,20.0
21557,2026-01-16,20.0
21557,2026-01-19,20.0
21557,2026-01-20,20.0
21557,2026-01-23,15.0
21557,2026-01-24,15.0
21557,2026-01-27,20.0
21557,2026-01-28,20.0
21557,2026-01-31,20.0
21568,2026-01-09,27.0
21568,2026-01-10,27.0
21568,2026-01-13,27.0
21568,2026-01-14,27.0
21568,2026-01-17,27.0
21568,2026-01-18,27.0
21568,2026-01-21,27.0
21568,2026-01-22,27.0
21568,2026-01-25,27.0
21568,2026-01-26,27.0
21568,2026-01-30,27.0
21581,2026-01-09,15.0
21581,2026-01-10,15.0
21581,2026-01-13,15.0
21581,2026-01-14,15.0
21581,2026-01-17,15.0
21581,2026-01-18,15.0
21581,2026-01-21,15.0
21581,2026-01-22,15.0
21581,2026-01-25,15.0
21581,2026-01-26,15.862708719851577
21581,2026-01-29,15.0
21581,2026-01-30,15.576024460127298
21583,2026-01-11,20.0
21583,2026-01-12,20.0
21583,2026-01-15,20.0
21583,2026-01-16,20.0
21583,2026-01-19,27.0
21583,2026-01-20,20.0
21583,2026-01-23,23.92344497607656
21583,2026-01-24,15.0
21583,2026-01-27,20.0
21583,2026-01-28,20.0
21583,2026-01-31,27.0
21687,2026-01-11,27.308665401644532
21687,2026-01-12,27.0
21687,2026-01-15,27.0
21687,2026-01-16,16.322791164658632
21687,2026-01-19,15.0
21687,2026-01-20,15.0
21687,2026-01-23,27.0
21687,2026-01-24,27.0
21687,2026-01-27,14.999999999999998
21687,2026-01-28,15.0
21687,2026-01-31,27.0
21796,2026-01-09,5.0
21796,2026-01-10,15.0
21796,2026-01-13,15.0
21796,2026-01-14,16.217105263157894
21796,2026-01-17,15.0
21796,2026-01-18,10.0
21796,2026-01-21,10.0
21796,2026-01-22,27.0
21796,2026-01-25,15.0
21796,2026-01-26,12.91866028708134
21796,2026-01-29,15.0
21796,2026-01-30,15.0
21810,2026-01-11,20.0
21810,2026-01-12,20.0
21810,2026-01-15,20.0
21810,2026-01-16,20.0
21810,2026-01-19,20.0
21810,2026-01-20,20.0
21810,2026-01-23,27.0
21810,2026-01-24,16.70044488383589
21810,2026-01-27,20.0
21810,2026-01-28,20.0
21810,2026-01-31,15.0
21822,2026-01-13,30.0
21822,2026-01-14,14.349489795918366
21822,2026-01-17,29.950398165392688
21822,2026-01-18,96.14583333333334
21822,2026-01-21,27.0
21822,2026-01-22,22.11462868101384
21822,2026-01-25,18.493246390312066
21822,2026-01-26,15.81596753177113
21822,2026-01-29,15.0
21822,2026-01-30,15.0
21824,2026-01-12,30.0
21824,2026-01-13,30.0
21824,2026-01-14,30.0
21824,2026-01-15,30.0
21824,2026-01-16,27.0
21824,2026-01-19,30.0
21824,2026-01-20,30.0
21824,2026-01-21,15.0
21824,2026-01-22,30.0
21824,2026-01-23,28.5
21828,2026-01-11,15.0
21828,2026-01-12,5.0
21828,2026-01-15,15.0
21828,2026-01-16,10.0
21828,2026-01-19,12.5
21828,2026-01-20,15.0
21828,2026-01-23,15.0
21828,2026-01-24,10.0
21828,2026-01-27,15.0
21828,2026-01-28,13.316326530612246
21828,2026-01-31,15.0
21844,2026-01-11,20.0
21844,2026-01-12,20.0
21844,2026-01-15,20.0
21844,2026-01-16,20.0
21844,2026-01-19,20.0
21844,2026-01-20,20.0
21844,2026-01-23,27.0
21844,2026-01-24,15.0
21844,2026-01-27,20.0
21844,2026-01-28,20.0
21865,2026-01-12,30.0
21865,2026-01-13,30.0
21865,2026-01-14,30.0
21865,2026-01-15,37.77777777777778
21865,2026-01-16,30.0
21865,2026-01-19,30.0
21865,2026-01-20,30.0
21865,2026-01-26,27.975319140320508
21865,2026-01-28,30.0
21865,2026-01-29,30.0
21865,2026-01-30,20.62102158049992
21911,2026-01-09,34.365781710914455
21911,2026-01-10,30.0
21911,2026-01-13,30.0
21911,2026-01-14,14.915875754961174
21911,2026-01-17,29.950398165392688
21911,2026-01-18,31.584164805046573
21911,2026-01-21,23.04179150969392
21911,2026-01-22,30.0
21911,2026-01-25,21.98649278062413
21911,2026-01-26,15.0
21911,2026-01-29,24.42670063719926
21911,2026-01-30,5.0
21915,2026-01-09,27.0
21915,2026-01-10,27.0
21915,2026-01-13,24.666666666666664
21915,2026-01-14,23.428571428571427
21915,2026-01-17,27.0
21915,2026-01-18,20.0
21915,2026-01-21,22.8
21915,2026-01-22,27.0
21915,2026-01-25,12.61574074074074
21915,2026-01-26,24.666666666666664
21915,2026-01-30,20.0
21916,2026-01-09,29.20353982300885
21916,2026-01-10,15.0
21916,2026-01-13,11.25
21916,2026-01-14,30.0
21916,2026-01-17,33.368797756069256
21916,2026-01-18,25.920532556688162
21916,2026-01-21,15.0
21916,2026-01-22,10.0
21916,2026-01-25,15.0
21916,2026-01-26,15.0
21916,2026-01-29,30.0
21916,2026-01-30,10.0
21974,2026-01-21,10.0
21974,2026-01-22,15.0
21974,2026-01-25,15.0
21974,2026-01-26,15.0
21974,2026-01-29,10.0
21974,2026-01-30,11.14551083591331
21980,2026-01-11,20.0
21980,2026-01-12,20.0
21980,2026-01-15,20.0
21980,2026-01-16,20.0
21980,2026-01-19,27.0
21980,2026-01-20,20.0
21980,2026-01-23,27.067669172932334
21980,2026-01-24,15.0
21980,2026-01-27,20.0
21980,2026-01-28,20.0
21980,2026-01-31,27.0
22001,2026-01-09,20.0
22001,2026-01-10,20.0
22001,2026-01-13,20.0
22001,2026-01-14,20.0
22001,2026-01-17,20.0
22001,2026-01-18,15.0
22001,2026-01-21,27.0
22001,2026-01-22,20.0
22001,2026-01-26,20.0
22001,2026-01-29,16.39941690962099
22001,2026-01-30,6.973913043478261
22004,2026-01-11,15.0
22004,2026-01-12,15.0
22004,2026-01-15,15.0
22004,2026-01-16,15.0
22004,2026-01-19,20.0
22004,2026-01-20,15.0
22004,2026-01-23,10.0
22004,2026-01-24,15.0
22004,2026-01-27,20.0
22004,2026-01-28,20.0
22004,2026-01-31,20.0
22008,2026-01-09,20.0
22008,2026-01-10,20.0
22008,2026-01-13,20.0
22008,2026-01-14,18.819106590004424
22008,2026-01-17,20.0
22008,2026-01-18,15.0
22008,2026-01-21,20.0
22008,2026-01-22,20.0
22008,2026-01-25,15.0
22008,2026-01-26,20.0
22008,2026-01-29,27.0
22008,2026-01-30,9.11352104268232
22010,2026-01-09,20.0
22010,2026-01-10,20.0
22010,2026-01-13,20.0
22010,2026-01-14,20.0
22010,2026-01-17,27.0
22010,2026-01-18,20.0
22010,2026-01-21,20.0
22010,2026-01-22,20.0
22010,2026-01-25,15.0
22010,2026-01-26,20.0
22010,2026-01-29,16.39941690962099
22010,2026-01-30,20.0
22039,2026-01-09,20.0
22039,2026-01-10,20.0
22039,2026-01-13,20.0
22039,2026-01-14,20.0
22039,2026-01-18,15.0
22039,2026-01-21,20.0
22039,2026-01-22,20.0
22039,2026-01-25,15.0
22039,2026-01-26,27.0
22039,2026-01-29,20.0
22039,2026-01-30,15.0
22040,2026-01-11,27.0
22040,2026-01-12,72.61344537815125
22040,2026-01-15,27.0
22040,2026-01-16,20.0
22040,2026-01-19,27.0
22040,2026-01-20,27.0
22040,2026-01-23,71.05882352941177
22040,2026-01-24,10.488721804511277
22040,2026-01-27,24.666666666666664
22040,2026-01-28,90.84162895927602
22040,2026-01-31,15.0
22110,2026-01-11,20.0
22110,2026-01-12,20.0
22110,2026-01-15,20.0
22110,2026-01-16,20.0
22110,2026-01-19,20.0
22110,2026-01-20,20.0
22110,2026-01-23,23.763955342902715
22110,2026-01-24,15.0
22110,2026-01-27,20.0
22110,2026-01-28,27.0
22110,2026-01-31,15.0
22243,2026-01-12,33.86884611664571
22243,2026-01-13,30.0
22243,2026-01-14,30.0
22243,2026-01-15,30.0
22243,2026-01-16,18.453860559123715
22243,2026-01-19,29.85984672058263
22243,2026-01-20,30.0
22243,2026-01-21,30.0
22243,2026-01-22,28.5
22243,2026-01-26,30.0
22243,2026-01-27,30.0
22243,2026-01-28,15.0
22243,2026-01-29,5.140765936769217
22243,2026-01-30,20.0
22255,2026-01-12,27.0
22255,2026-01-13,30.0
22255,2026-01-14,15.0
22255,2026-01-15,27.0
22255,2026-01-16,27.0
22255,2026-01-19,27.0
22255,2026-01-20,27.0
22255,2026-01-21,30.0
22255,2026-01-22,28.5
22255,2026-01-23,21.333333333333332
22255,2026-01-26,29.078771297383927
22255,2026-01-27,27.0
22255,2026-01-28,27.0
22255,2026-01-29,30.60740425790385
22255,2026-01-30,20.0
22255,2026-01-31,27.0
22280,2026-01-09,26.882994932215475
22280,2026-01-10,29.799530431641685
22280,2026-01-13,30.0
22280,2026-01-14,10.0
22280,2026-01-17,29.950398165392688
22280,2026-01-18,11.7
22280,2026-01-21,13.17628358973127
22280,2026-01-22,10.0
22280,2026-01-25,15.0
22280,2026-01-26,15.0
22280,2026-01-29,15.0
22280,2026-01-30,15.0
22387,2026-01-11,41.74693673418355
22387,2026-01-12,42.40043344169375
22387,2026-01-15,27.0
22387,2026-01-16,27.0
22387,2026-01-19,27.0
22387,2026-01-20,27.0
22387,2026-01-23,27.0
22387,2026-01-24,27.0
22387,2026-01-27,47.71674039879464
22387,2026-01-28,47.71674039879464
22387,2026-01-31,39.151515151515156
22566,2026-01-12,30.0
22566,2026-01-13,10.0
22566,2026-01-14,29.662783440815478
22566,2026-01-15,30.0
22566,2026-01-16,30.0
22566,2026-01-19,30.0
22566,2026-01-20,33.022142296502544
22582,2026-01-12,30.0
22582,2026-01-13,30.0
22582,2026-01-14,30.0
22582,2026-01-15,15.0
22582,2026-01-16,30.0
22582,2026-01-19,30.0
22582,2026-01-20,30.0
22582,2026-01-21,30.0
22582,2026-01-22,28.5
22582,2026-01-23,30.0
22582,2026-01-26,28.997784062996747
22582,2026-01-27,30.0
22582,2026-01-28,21.31578947368421
22582,2026-01-29,10.127359214362437
22582,2026-01-30,26.210215804999223
22672,2026-01-17,20.0
22672,2026-01-18,20.0
22672,2026-01-21,20.0
22672,2026-01-22,20.0
22672,2026-01-25,20.0
22672,2026-01-26,20.0
22672,2026-01-29,20.0
22672,2026-01-30,27.0
23001,2026-01-09,10.658585699056342
23001,2026-01-10,15.0
23001,2026-01-13,20.0
23001,2026-01-14,15.0
23001,2026-01-17,15.0
23001,2026-01-18,15.0
23001,2026-01-21,15.0
23001,2026-01-22,20.0
23001,2026-01-25,20.0
23001,2026-01-26,20.0
23001,2026-01-29,20.0
23001,2026-01-30,23.0
23022,2026-01-09,30.0
23022,2026-01-10,29.799530431641685
23022,2026-01-13,14.239348087861398
23022,2026-01-14,29.38910990793294
23022,2026-01-17,9.057695608914186
23022,2026-01-18,25.920532556688162
23022,2026-01-21,13.3125
23022,2026-01-22,10.0
23022,2026-01-25,16.973684210526315
23022,2026-01-26,15.0
23022,2026-01-29,30.0
23022,2026-01-30,6.956521739130435
23043,2026-01-11,19.19504643962848
23043,2026-01-12,15.0
23043,2026-01-15,20.0
23043,2026-01-16,20.0
23043,2026-01-19,15.0
23043,2026-01-20,20.0
23043,2026-01-23,15.0
23043,2026-01-24,15.0
23043,2026-01-27,27.0
23043,2026-01-28,15.0
23043,2026-01-31,15.0
23060,2026-01-09,20.0
23060,2026-01-10,15.0
23060,2026-01-13,15.0
23060,2026-01-14,13.875
23060,2026-01-17,20.0
23060,2026-01-18,20.0
23060,2026-01-21,20.0
23060,2026-01-22,20.0
23060,2026-01-25,20.0
23060,2026-01-26,20.0
23060,2026-01-29,15.0
23060,2026-01-30,10.0
23077,2026-01-09,17.5
23077,2026-01-10,20.0
23077,2026-01-13,20.0
23077,2026-01-14,15.0
23077,2026-01-17,23.5
23077,2026-01-18,20.0
23077,2026-01-21,20.0
23077,2026-01-22,20.0
23077,2026-01-25,20.0
23077,2026-01-26,20.0
23077,2026-01-29,20.0
23077,2026-01-30,20.0
23095,2026-01-11,14.970770556416198
23095,2026-01-12,12.280701754385964
23095,2026-01-15,20.0
23095,2026-01-16,20.0
23095,2026-01-19,20.0
23095,2026-01-20,20.0
23095,2026-01-23,20.0
23095,2026-01-24,20.0
23095,2026-01-27,15.0
23095,2026-01-28,20.0
23095,2026-01-31,20.0
23116,2026-01-09,15.0
23116,2026-01-10,15.0
23116,2026-01-13,15.0
23116,2026-01-14,15.0
23116,2026-01-17,19.830827067669173
23116,2026-01-18,15.0
23116,2026-01-21,15.0
23116,2026-01-22,15.0
23116,2026-01-25,11.228070175438596
23116,2026-01-26,20.0
23116,2026-01-29,20.0
23116,2026-01-30,27.0
23147,2026-01-09,27.0
23147,2026-01-10,27.0
23147,2026-01-13,27.0
23147,2026-01-14,27.0
23147,2026-01-17,27.0
23147,2026-01-18,27.0
23147,2026-01-21,27.0
23147,2026-01-22,27.0
23147,2026-01-25,27.0
23147,2026-01-26,27.0
23147,2026-01-30,27.0
23167,2026-01-11,27.0
23167,2026-01-12,27.0
23167,2026-01-15,27.0
23167,2026-01-16,27.0
23167,2026-01-19,27.0
23167,2026-01-20,27.0
23167,2026-01-23,27.0
23167,2026-01-24,27.0
23167,2026-01-27,27.0
23167,2026-01-28,27.0
23167,2026-01-31,27.0
23173,2026-01-11,20.0
23173,2026-01-12,20.0
23176,2026-01-09,15.0
23176,2026-01-10,15.0
23176,2026-01-13,10.0
23176,2026-01-14,10.0
23176,2026-01-17,15.0
23176,2026-01-18,15.0
23176,2026-01-21,15.0
23176,2026-01-22,15.0
23176,2026-01-25,15.0
23176,2026-01-26,10.0
23176,2026-01-29,20.0
23176,2026-01-30,20.0
23177,2026-01-11,15.0
23177,2026-01-12,5.0
23177,2026-01-15,20.0
23177,2026-01-16,20.0
23177,2026-01-19,20.0
23177,2026-01-20,20.0
23177,2026-01-23,15.0
23177,2026-01-24,20.0
23177,2026-01-27,27.0
23177,2026-01-28,20.0
23177,2026-01-31,20.0
23185,2026-01-11,29.493873468367088
23185,2026-01-12,41.74693673418355
23185,2026-01-15,27.0
23185,2026-01-16,27.0
23185,2026-01-19,27.0
23185,2026-01-20,27.0
23185,2026-01-23,27.0
23185,2026-01-24,27.0
23185,2026-01-27,41.43348079758928
23185,2026-01-28,47.71674039879464
23195,2026-01-11,12.42716694211147
23195,2026-01-12,12.280701754385964
23195,2026-01-15,20.0
23195,2026-01-16,20.0
23195,2026-01-19,20.0
23195,2026-01-20,20.0
23195,2026-01-23,20.0
23195,2026-01-24,20.0
23195,2026-01-27,20.0
23195,2026-01-28,20.0
23195,2026-01-31,15.0
23292,2026-01-11,15.0
23292,2026-01-12,15.986842105263158
23292,2026-01-15,27.0
23292,2026-01-16,11.191176470588236
23292,2026-01-19,19.666666666666664
23292,2026-01-20,10.0
23292,2026-01-23,15.0
23292,2026-01-24,15.0
23292,2026-01-27,76.44385026737967
23292,2026-01-28,10.0
23292,2026-01-31,10.0
23350,2026-01-12,15.0
23350,2026-01-13,12.307692307692307
23350,2026-01-14,15.0
23350,2026-01-15,10.473684210526315
23350,2026-01-16,10.0
23350,2026-01-19,10.0
23350,2026-01-20,15.0
23350,2026-01-27,15.037593984962404
23350,2026-01-28,10.0
23350,2026-01-29,10.0
23350,2026-01-30,10.0
23386,2026-01-09,27.0
23386,2026-01-10,29.493873468367088
23386,2026-01-13,27.0
23386,2026-01-14,27.0
23386,2026-01-17,27.0
23386,2026-01-18,27.0
23386,2026-01-21,47.71674039879464
23386,2026-01-22,47.71674039879464
23386,2026-01-25,27.0
23386,2026-01-26,27.0
23386,2026-01-29,27.0
23386,2026-01-30,27.0
23454,2026-01-11,60.0
23454,2026-01-12,15.0
23454,2026-01-15,33.18966087444494
23454,2026-01-16,10.0
23454,2026-01-19,15.239234449760765
23454,2026-01-20,30.0
23454,2026-01-23,29.79459711224965
23454,2026-01-24,22.196955857441793
23454,2026-01-27,28.333333333333332
23454,2026-01-28,10.0
23454,2026-01-31,15.0
23455,2026-01-11,30.0
23455,2026-01-12,15.0
23455,2026-01-15,15.0
23455,2026-01-16,29.906878633533978
23455,2026-01-19,21.736842105263154
23455,2026-01-20,30.0
23455,2026-01-27,30.0
23455,2026-01-28,10.0
23455,2026-01-31,42.75757575757576
23748,2026-01-09,15.0
23748,2026-01-10,15.0
23748,2026-01-13,27.0
23748,2026-01-14,27.0
23748,2026-01-17,8.25
23748,2026-01-18,5.625
23748,2026-01-21,15.0
23748,2026-01-22,15.0
23748,2026-01-25,12.0
23748,2026-01-26,15.915789473684208
23748,2026-01-29,27.0
23748,2026-01-30,27.0
23750,2026-01-09,27.0
23750,2026-01-10,29.493873468367088
23750,2026-01-13,27.0
23750,2026-01-14,27.0
23750,2026-01-17,27.0
23750,2026-01-18,27.0
23750,2026-01-21,49.287555299095985
23750,2026-01-22,49.287555299095985
23750,2026-01-25,27.0
23750,2026-01-26,27.0
23750,2026-01-29,27.0
23750,2026-01-30,27.0
23759,2026-01-09,11.333333333333334
23759,2026-01-10,5.0
23759,2026-01-13,27.0
23759,2026-01-14,27.0
23759,2026-01-17,27.0
23759,2026-01-18,15.0
23759,2026-01-21,10.0
23759,2026-01-22,15.0
23759,2026-01-25,15.0
23759,2026-01-26,27.0
23759,2026-01-29,15.0
23759,2026-01-30,27.0
23770,2026-01-09,3.3758439609902475
23770,2026-01-10,10.821428571428571
23770,2026-01-21,10.0
23770,2026-01-22,8.529135338345863
23770,2026-01-25,7.5
23770,2026-01-26,8.181818181818182
23770,2026-01-29,15.0
23770,2026-01-30,5.0
23771,2026-01-09,27.0
23771,2026-01-10,29.493873468367088
23771,2026-01-13,27.0
23771,2026-01-14,27.0
23771,2026-01-17,27.0
23771,2026-01-18,27.0
23771,2026-01-21,47.71674039879464
23771,2026-01-22,47.71674039879464
23771,2026-01-25,27.0
23771,2026-01-26,27.0
23771,2026-01-29,27.0
23771,2026-01-30,27.0
23784,2026-01-09,15.0
23784,2026-01-10,15.0
23784,2026-01-13,15.0
23784,2026-01-14,15.0
23784,2026-01-17,15.0
23784,2026-01-18,15.0
23784,2026-01-21,10.0
23784,2026-01-22,15.0
23784,2026-01-25,15.0
